2018-04-08T06:19:06.022015	program	begin
2018-04-08T06:19:06.024886	searching_picts	begin
2018-04-08T06:19:07.567636	searching_picts	end
2018-04-08T06:19:07.567863	model_loading	begin
2018-04-08T06:22:37.380897	model_loading	end
2018-04-08T06:22:37.381084	model_adapt	begin
2018-04-08T06:23:28.035120	model_adapt	end
2018-04-08T06:23:28.035280	bottlenecks_create_load	begin
2018-04-08T06:23:28.035846	create_bottleneck_file	begin
2018-04-08T06:23:33.558329	create_bottleneck_file	end
2018-04-08T06:23:33.565684	create_bottleneck_file	begin
2018-04-08T06:23:34.004430	create_bottleneck_file	end
2018-04-08T06:23:34.011616	create_bottleneck_file	begin
2018-04-08T06:23:34.438049	create_bottleneck_file	end
2018-04-08T06:23:34.445336	create_bottleneck_file	begin
2018-04-08T06:23:34.886106	create_bottleneck_file	end
2018-04-08T06:23:34.893406	create_bottleneck_file	begin
2018-04-08T06:23:35.330147	create_bottleneck_file	end
2018-04-08T06:23:35.337226	create_bottleneck_file	begin
2018-04-08T06:23:35.816226	create_bottleneck_file	end
2018-04-08T06:23:35.823478	create_bottleneck_file	begin
2018-04-08T06:23:36.253151	create_bottleneck_file	end
2018-04-08T06:23:36.260298	create_bottleneck_file	begin
2018-04-08T06:23:36.706304	create_bottleneck_file	end
2018-04-08T06:23:36.713702	create_bottleneck_file	begin
2018-04-08T06:23:37.165651	create_bottleneck_file	end
2018-04-08T06:23:37.172900	create_bottleneck_file	begin
2018-04-08T06:23:37.611271	create_bottleneck_file	end
2018-04-08T06:23:37.618413	create_bottleneck_file	begin
2018-04-08T06:23:38.047571	create_bottleneck_file	end
2018-04-08T06:23:38.055034	create_bottleneck_file	begin
2018-04-08T06:23:38.491327	create_bottleneck_file	end
2018-04-08T06:23:38.498511	create_bottleneck_file	begin
2018-04-08T06:23:38.983677	create_bottleneck_file	end
2018-04-08T06:23:38.991105	create_bottleneck_file	begin
2018-04-08T06:23:39.490872	create_bottleneck_file	end
2018-04-08T06:23:39.498063	create_bottleneck_file	begin
2018-04-08T06:23:39.920890	create_bottleneck_file	end
2018-04-08T06:23:39.928202	create_bottleneck_file	begin
2018-04-08T06:23:40.377710	create_bottleneck_file	end
2018-04-08T06:23:40.384974	create_bottleneck_file	begin
2018-04-08T06:23:40.846303	create_bottleneck_file	end
2018-04-08T06:23:40.853574	create_bottleneck_file	begin
2018-04-08T06:23:41.293707	create_bottleneck_file	end
2018-04-08T06:23:41.300966	create_bottleneck_file	begin
2018-04-08T06:23:41.727738	create_bottleneck_file	end
2018-04-08T06:23:41.734927	create_bottleneck_file	begin
2018-04-08T06:23:42.184596	create_bottleneck_file	end
2018-04-08T06:23:42.191881	create_bottleneck_file	begin
2018-04-08T06:23:42.655014	create_bottleneck_file	end
2018-04-08T06:23:42.662291	create_bottleneck_file	begin
2018-04-08T06:23:43.094846	create_bottleneck_file	end
2018-04-08T06:23:43.102032	create_bottleneck_file	begin
2018-04-08T06:23:43.563694	create_bottleneck_file	end
2018-04-08T06:23:43.570976	create_bottleneck_file	begin
2018-04-08T06:23:44.577651	create_bottleneck_file	end
2018-04-08T06:23:44.585383	create_bottleneck_file	begin
2018-04-08T06:23:45.051993	create_bottleneck_file	end
